,title,author,university,link,body,polarity,lemmatized,topic,topics
91,Indigenous People and Diabetes - Indigenous Knowledge and Wellness Practices disrupting Biomedical Colonization: Research Governed by Decolonizing and Two-Eyed Seeing Methods ( 2019/20-2020/21 ),Annette S Schultz,University of Manitoba,https://cognit.ca/en/research/project/215720,"""Everyone is struggling with this same problem, diabetes, it's a huge problem and we are trying to get people to start the conversation to see how to fix it ... it's not a simple pill or injection ... It involves the cost of food, the housing, the social structures, the traditional teachings, the animals on the land."" Paul Linton, Eeyou Istchee James Bay Cree Community member Before the 1950s, type 2 diabetes (TTD) was unheard of in most Indigenous populations. However, since the number of Indigenous peoples with TTD has increased and age of diagnosis is younger than in the general population. Current treatments for TTD are based on a biomedical worldview, or western science, such as increased physical activity and dietary changes. Health from this worldview focuses on the physical body. Most Indigenous people, however, look at the whole body (emotional, spiritual, physical and mental) in relational to the land. Since Europeans, the colonizers, came to North America or Turtle Island, Indigenous people have lost their relationship to the land, gathering and hunting less traditional foods while rates of TTD continue to rise. To address this, a diverse group of settler and Indigenous peoples developed a 4-year multiple-methods study that will use Indigenous methodologies, such as ceremonies, stories and oral history, which will be guided by 4 Elders. The study aims to value and respect Indigenous, biomedical, and historical perspectives of health and TTD using decolonizing and two-eyed seeing approaches. Research objectives to address are to: 1) Create spaces to elevate Indigenous knowledge relevant to TTD, relation to the land and traditional foods; and 2) Collaboratively build bridges between Indigenous knowledge and places where Indigenous people access TTD healthcare services. The hope is that new pathways to address TTD will be realized through Indigenous peoples' awakening to original teachings of the importance of the sacred relationship to the land.",0.0867153679653679,struggl problem diabet huge problem tri peopl start convers simpl pill inject involv cost food hous social structur tradit teach anim land paul linton eeyou istche jam cree communiti member type diabet unheard indigen popul number indigen peopl increas diagnosi younger general popul current treatment base biomed worldview western scienc increas physic activ dietari chang health worldview focus physic bodi indigen peopl look bodi emot spiritu physic mental relat land european colon come north america turtl island indigen peopl lose relationship land gather hunt tradit food rat continu rise address divers group settler indigen peopl develop year multipl method studi indigen methodolog ceremoni stori oral histori guid elder studi aim valu respect indigen biomed histor perspect health decolon eye see approach research object address creat space elev indigen knowledg relev relat land tradit food collabor build bridg indigen knowledg place indigen peopl access healthcar servic hope pathway address realiz indigen peopl awaken origin teach import sacr relationship land,-1,"health, environment"
92,An Intergenerational Culturally-Rooted Intervention for Resilience and Wellness: Addressing Social Determinants of Health Impacting Indigenous Families in Alberta ( 2019/20-2020/21 ),Shannon M St. Pierre,University of Calgary,https://cognit.ca/en/research/project/215918,"Since the initiation of the Truth and Reconciliation Commission of Canada, there has been increasing demand for culturally-rooted interventions to support the wellness of Indigenous people. The context of colonialism in Canada has serious implications for the well-being of Indigenous people. To address the source of illness, including social determinants of health such as colonization, this study will use a decolonizing, community-based approach in both the implementation of a decolonizing arts-based intervention for Indigenous families and the study of that intervention. An Indigenous approach will be considered throughout the research process to support the centring of Indigenous voices in research. Following a community-based approach, an intervention will be developed in collaboration with community Elders and stakeholders and will focus on the implementation of a culturally-rooted intervention for full-family wellness. The intervention will be facilitated by Indigenous leaders in the community deemed suitable by community Elders. The intervention will incorporate traditional cultural engagement such as artistic expression and the process of creating, as this has shown to be a positive determinant of health that improves wellness for many Indigenous people. In this study, the purpose is to gain an understanding of Indigenous families, Elders, and community artists' experiences and impressions of the intervention as it relates to physical, emotional, mental, and spiritual well-being. For this purpose, an Indigenous storywork method will be used to analyze research conversations and talking circles facilitated with the Elders, artists, and families who take part in the intervention. The findings of this study have practical implications for the integration of art in illness prevention and intervention to improve Indigenous peoples' health and wellness.",0.0881628787878787,initi truth reconcili commiss canada increas demand cultur root intervent support well indigen peopl context coloni canada implic indigen peopl address sourc ill includ social determin health colon studi decolon communiti base approach implement decolon art base intervent indigen famili studi intervent indigen approach consid research process support centr indigen voic research follow communiti base approach intervent develop collabor communiti elder stakehold focus implement cultur root intervent famili well intervent facilit indigen leader communiti deem suitabl communiti elder intervent incorpor tradit cultur engag artist express process creat show posit determin health improv well indigen peopl studi purpos gain understand indigen famili elder communiti artist experi impress intervent relat physic emot mental spiritu purpos indigen storywork method analyz research convers talk circl facilit elder artist famili intervent find studi practic implic integr ill prevent intervent improv indigen peopl health well,0,"health, environment"
93,q'?nq'ot?a??nc ??wi'nagwis (Knowing our land): Documenting Gwa’sala and ’Nakwaxda’xw Cultural Keystone Places in Kwak'wala ( 2017/18-2019/20 ),Daisy Rosenblum,University of British Columbia,https://cognit.ca/en/research/project/112623,"There is growing recognition that the landscapes which surround us, even those which we might consider 'wild', are the product of millennia of interaction with the people who inhabit those landscapes (Anderson 2005; Turner 2014; Baldy 2013 inter alia), and that careful tending by Indigenous inhabitants has benefited the ecosystems receiving such care (cf. Anderson 2005; Trant et al. 2016). In turn, current research with Aboriginal communities points to the crucial importance of cultural and linguistic continuity for individual and collective well-being. (McIvor 2014; Baldwin et al. 2015). Such continuity is inextricably territorial: linked to persistence of relationships between people and place, and mediated through biocultural and sociolinguistic practices. This project seeks to illuminate such interconnections of people, place, and culture. Working collaboratively with Gwa'sala and 'Nakwaxda'xw Elders and community researchers we will document their knowledge of two Cultural Keystone Places (Cuerrier et al. 2015), Ba'as and Takush, the ancestral villages from which they and their families were removed in 1964. Crucially, knowledge will be recorded in the Kwak'wala language in which the Elders knew and continue to know the landscape, allowing for the fullest expression of place-based knowledge expressed in a grammar which foregrounds spatial information (Rosenblum 2015; Wilson p.d.). Expected outcomes of this research include forty hours of new documentation, twenty hours of which will be selected for transcription and translation. Together with legacy documentation from earlier scholars (Boas 1947; Hunt and Boas 1921 inter alia), earlier research by academic and community-based scholars, and building on my dissertation research on the grammar of landscape in Kwak'wala, these materials will elaborate a full picture of the seasonal round of life in the traditional territories of the Gwa'sala and 'Nakwaxda'xw Nations. Through user-centred design planning in community meetings and workshops, we will determine an appropriate format and interface (i.e. website, touchscreen, app) through which residents of Tsulquate can 'visit' their territories with their Elders, via video, audio, and panoramic photographs, thus contributing to a community-based process of recovery from traumatic disruption.Genres of data to be recorded include origin stories and oral histories; place-names; species names of flora and fauna; procedural texts for harvesting and use; recipes for food and medicine; traditional use and occupancy patterns; Map-Biographies (Tobias 2012); conversations prompted by video stimuli created at CKPs (cf. Rosenblum 2015 on methodology); and Elders' memories of life in these places. The Indigenous language of a land holds untranslatable and irreplaceably specific knowledge: the morphology of place names and plant names describes resources, seasonal cycles, species migration, origin stories, and history; narratives of journeys reflect patterns of use and occupancy; memories of traditional practices hold the seeds of cultural revitalization. It is essential to do this documentation now, while the Elders who hold the knowledge of both language and land together are still with us. This project builds on and connects with the work underway by the almagamated Gwa'sala-'Nakwaxda'xw Band at the Tsulqate Reserve, following a settlement agreement with the Government of Canada in 2008 (http://www.gwanak.info/for-members/gn-trust), to restore their communities' connections to their traditional territories. While providing training for undergraduate and graduate students as well as community members, the work will contribute to community goals of renewing and revitalizing Traditional Ecological Knowledge. The materials will be stored in a user-centered archive also making previous documentation accessible to community members, in the service of community-based healing, teaching and learning. Prioritizing documentation of place-based knowledge in the language of the territory will contribute methodological approaches and analytical advancements to a cross-cultural trajectory of research on the mutual engagements of people, place and culture. Finally, this work fulfills several of the Calls to Action of the Truth and Reconciliation Commission regarding our shared social commitment to support and nurture the health of Aboriginal languages and cultures.",0.0629197379197379,grow recognit landscap surround consid wild product millennia interact peopl inhabit landscap anderson turner baldi inter alia care tend indigen inhabit benefit ecosystem receiv care anderson trant turn current research aborigin communiti point crucial import cultur linguist continu individu collect mcivor baldwin continu inextric territori link persist relationship peopl place mediat biocultur sociolinguist practic project seek illumin peopl place cultur work collabor sala nakwaxda elder communiti research document knowledg cultur keyston place cuerrier takush ancestr villag famili remov crucial knowledg record kwak wala languag elder know continu know landscap allow fullest express place base knowledg express grammar foreground spatial inform rosenblum wilson expect outcom research includ hour document hour select transcript translat legaci document earlier scholar boa hunt boa inter alia earlier research academ communiti base scholar build dissert research grammar landscap kwak wala materi elabor pictur season round life tradit territori sala nakwaxda nation user centr design plan communiti meet workshop determin appropri format interfac websit touchscreen resid tsulquat visit territori elder video audio panoram photograph contribut communiti base process recoveri traumat disrupt genr data record includ origin stori oral histori place name speci name flora fauna procedur text harvest recip food medicin tradit occup pattern biographi tobia convers prompt video stimuli creat ckps rosenblum methodolog elder memori life place indigen languag land hold untranslat irreplac specif knowledg morpholog place name plant name describ resourc season cycl speci migrat origin stori histori narrat journey reflect pattern occup memori tradit practic hold seed cultur revit essenti document elder hold knowledg languag land project build connect work underway almagam sala nakwaxda band tsulqat reserv follow settlement agreement govern canada http gwanak info member trust restor communiti connect tradit territori provid train undergradu graduat student communiti member work contribut communiti goal renew revit tradit ecolog knowledg materi store user center archiv make previous document access communiti member servic communiti base heal teach learn priorit document place base knowledg languag territori contribut methodolog approach analyt advanc cross cultur trajectori research mutual engag peopl place cultur final work fulfil call action truth reconcili commiss share social commit support nurtur health aborigin languag cultur,0,"health, environment"
94,"Creative later-life in a digital age: mobilizing music and creative technologies for inclusive later-life musical learning and participation, creative expression, digital literacy, and quality of life ( 2017/18-2019/20 )",Audrey-Kristel Barbeau,Université du Québec à Montréal,https://cognit.ca/en/research/project/115324,"This cross-sector, interdisciplinary Partnership is focused on developing understandings of how Music and Creative Technologies (MaCT) can be applied in ways that will support inclusive opportunities for creative expression, lifelong learning and participation, and enhanced quality of later life. Our Partnership is founded upon a collaborative, critically reflective framework designed to 1) mobilize knowledge from cross-sector, interdisciplinary, and intergenerational perspectives concerning the ways in which music technology can support a creative later life; 2) expand the opportunities for creative expression through music, amongst older people; 3) deepen the learning and engagement of older people in our digital age in ways they will find meaningful and relevant; and 4) be taken up and used by caregivers and community music leaders in their professional practice. To achieve these objectives our Partnership, guided by a Steering Group and an International Research Advisory Group, brings together multifaceted expertise representing music education, music care, music technology and gerontechnology, intergenerational learning, lifelong learning, and community education. Two key societal challenges underpin our Partnership objectives. First, we are witnessing a longevity revolution whereby the global population aged 65+ is increasing markedly. The aging population represents a triumph of public health policy yet poses substantial challenges with regards to sustained quality of life, with particular issues relating to depression, loneliness, and chronic disease. In response, a growing body of evidence has demonstrated significant social, emotional, and cognitive benefits of music-making amongst senior citizens. Second, the 21st century has been distinguished by accelerated use of digital technology. Increasingly, attention has been directed towards the possibilities offered by technology for enhancing the quality of later life. However, a persistent generational digital divide has been noted. Engagement with technology within the practice of listening, playing, creating, and performing music provides a stark example of the digital divide. Although music technology with younger people is now well-established, there is limited research concerned with the use of music technology to foster positive quality of later-life. However, digital music technologies offer strong potential to: 1) serve as a vehicle whereby older people may overcome barriers to musical engagement and maximize the potential for the wider benefits of music-making to enhance their quality of life, and 2) function as a context where the generational digital divide may be mediated. Thus, recognizing the complex needs of an increasingly aging population and the potential of new creative digital technologies to meet these needs, our partnership will engage in communicative dialogue and participatory action research activities to interrogate the following critical questions: a) how can MaCT be mobilized and adapted in order to maximize equitable access in later life to creative musical expression, engagement in learning, digital literacy and quality of life amongst older citizens? b) what related knowledge and understanding can be developed in the context of intergenerational learning?; c) in what ways might emerging music technologies foster digital literacy and mitigate the generational digital divide in Canada and elsewhere?; and d) what are the risks, opportunities and related ethical questions raised by the adoption of digital music technologies in contexts focused on the care and support of older people?",0.0950605384199134,cross sector partnership focus develop understand music creativ technolog mact appli way support inclus opportun creativ express lifelong learn particip enhanc qualiti later life partnership found collabor critic reflect framework design mobil knowledg cross sector perspect concern way music technolog support creativ later life expand opportun creativ express music older peopl deepen learn engag older peopl digit way meaning relev take caregiv communiti music leader profession practic achiev object partnership guid steer group intern research advisori group bring multifacet expertis repres music educ music care music technolog gerontechnolog learn lifelong learn communiti educ societ challeng underpin partnership object wit longev revolut global popul age increas mark age popul repres triumph public health polici pose substanti challeng regard sustain qualiti life particular issu relat depress loneli chronic diseas respons grow bodi evid demonstr signific social emot cognit benefit music make senior citizen second centuri distinguish acceler digit technolog increas attent direct possibl offer technolog enhanc qualiti later life persist generat digit divid note engag technolog practic listen play creat perform music provid stark exampl digit divid music technolog younger peopl establish limit research concern music technolog foster posit qualiti later life digit music technolog offer strong potenti serv vehicl older peopl overcom barrier music engag maxim potenti wider benefit music make enhanc qualiti life function context generat digit divid mediat recogn complex need increas age popul potenti creativ digit technolog meet need partnership engag communic dialogu participatori action research activ interrog follow critic question mact mobil adapt order maxim equit access later life creativ music express engag learn digit literaci qualiti life older citizen relat knowledg understand develop context learn way emerg music technolog foster digit literaci mitig generat digit divid canada risk opportun relat ethic question rais adopt digit music technolog context focus care support older peopl,0,"health, environment"
95,A Culturally Respectful Approach to Identifying the Roles Sex and Gender Play in the Health and Wellness of Nlaka'pamux First Nations Communities ( 2020/21 ),Moss E Norman,University of British Columbia,https://cognit.ca/en/research/project/230601,"The objective of this development grant is to partner with Lytton First Nation and 11 surrounding Nlaka'pamux communities to co-create knowledge translation resources and approaches designed to improve health and wellness among Indigenous girls, boys, women, men, Two-Spirit, and LGBTQ people. In our previous discussions with leaders from Lytton First Nation, there was a strong desire to include more men, boys, and Two-Spirited people and persons who identify as LGBTQ in healthy lifestyle initiatives. To achieve this goal, we will hold eight knowledge sharing circles with community members (including Elders and Sex and Gender leaders) regarding the aspirations for health and wellness with a particular focus on the roles sex and gender play in shaping wholistic health and wellness. This community-based and Indigenous-led project will build upon partnerships that we have created in our past work with Lytton First Nation. We will build upon our community-based health and wellness toolkit, and our healthy lifestyle intervention model ""With Every Step, We Grow Stronger"" that we co-created with Lytton First Nation. Through our proposed work, we will create a new health and wellness toolkit that will provide insight into the roles sex and gender play in shaping healthy lifestyle behaviours at the level of the community. This first-of-its-kind toolkit will be shared through our existing Indigenous knowledge translation portals and accessed worldwide. We will also build new community relationships by working with Stein Valley Nlaka'pamux School to host a community-based conference in Lytton First Nation. We believe that connecting youth, Elders, Sex and Gender champions, and community members in the Stein Valley Nlaka'pamux School will bring the community together to share knowledge and remove barriers related to health, wellness, gender inequality, and racial discrimination that have resulted from colonization and its institutions.",0.2180035650623886,object develop grant partner lytton nation surround nlaka pamux communiti creat knowledg translat resourc approach design improv health well indigen girl boy women spirit lgbtq peopl previous discuss leader lytton nation strong desir includ boy spirit peopl person identifi lgbtq healthi lifestyl initi achiev goal hold knowledg share circl communiti member includ elder gender leader aspir health well particular focus role gender play shape wholist health well communiti base indigen project build partnership creat past work lytton nation build communiti base health well toolkit healthi lifestyl intervent model step grow stronger creat lytton nation propos work creat health well toolkit provid insight role gender play shape healthi lifestyl behaviour level communiti kind toolkit share exist indigen knowledg translat portal access worldwid build communiti relationship work stein valley nlaka pamux school host communiti base confer lytton nation believ connect youth elder gender champion communiti member stein valley nlaka pamux school bring communiti share knowledg remov barrier relat health well gender inequ racial discrimin result colon institut,-1,"health, environment"
96,"Restor(y)ing place-based Indigenous physical cultural identities: examining the relationships between movement, land, language, and masculinities ( 2017/18-2019/20 )",Moss E Norman,University of British Columbia,https://cognit.ca/en/research/project/113521,"This project engages two Swampy Cree (Muskéko Ininiw) nations-Fisher River Cree Nation (Ochekwi-Sipi) and Norway House Cree Nation (Kinosao-Sipi)-in examining the relationship between land-based physical cultural practices (i.e., physical activity broadly defined), the Cree language, and Indigenous masculinities. The over-arching purpose of this project is to build-on existing community expertise in fostering Cree masculine roles and responsibilities defined in relation to family, community, language, and land-based physical cultures (see Phillips & McKegney, 2017). The literature on Indigenous masculinities, gender, and sexuality studies, while using a range of theoretical perspectives, is nonetheless consistent in the understanding that settler colonialism (see Wolfe, 2006) targeted diverse Indigenous gender formations for destruction and that this has had---and continues to have---devastating consequences for Indigenous peoples and their communities (e.g., Barker, 2017; Driskill et al., 2011; Maracle, 1988; Smith, 2005). In response to the historical and ongoing processes of colonization, Indigenous scholars and practitioners have worked towards the revitalization and resurgence of Indigenous gender formations (see Antone, 2015; Tengan, 2008) that are disruptive of dominant Euro-Western heteropatriarchal constructions (Hokowhitu, 2012, 2015). However, the work designed to revitalize the roles and responsibilities of Indigenous girls and women has arguably been more successful than it has been for boys and men (Innes & Anderson, 2015). Acknowledging this disparity is not intended to set up ""competing marginalities"" (Fellows & Razack, 1997-8) between men and women, but rather to recognize that the revitalization of Indigenous gender cosmologies is always about re-balancing relations between men and women, trans and Two-Spirit people, the family, the community, and the complex web of other-than-human relations (McLeod, 2014; Perea, 2017). Methodologically, the project is divided into four phases, with each phase organized into reiterative and ever-expanding circles of: knowledge gathering, collaborative analysis, community knowledge dissemination, and further knowledge gathering. The project is designed to work with community experts (e.g., Elders, land- and language experts) in fostering intergenerational mentoring networks, building relevant community capacities (e.g., Elder-led storytelling workshops; Cree language and digital literacy skills) as a means of restor(y)ing (Bang et al., 2014) Indigenous places (Tuck & McKenzie, 2015) and place-specific masculinities. The project is embedded in an Indigenous research paradigm (see Hart, 2010; Kovach, 2009; Wilson, 2008) and uses culturally relevant methods (i.e., sharing circles, intergenerational interviews, community feasts) as well as novel methods (e.g., digital mapping, and digital storytelling) in engaging approximately 170 participants (i.e., 85 from each nation) in an intra- and inter-community wide conversation about Indigenous physical cultural masculinities. This research will contribute to the scholarly literature on Indigenous land, language, and physical cultural identities, particularly Indigenous masculinities. The research will also contribute to local, provincial, and national level policy, curricula, and programming related to Indigenous physical cultural-, land-centred-, and language-literacies. To this end, a report will be presented to the Manitoba Ministry of Education and Manitoba Physical Education Supervisory Association, with the intention of shaping curricula at the provincial level, and the research will have direct implications for Kinesiology curricula at the Universities of Manitoba and British Columbia.",0.0827020202020202,project engag swampi cree muskéko ininiw nation fisher river cree nation ochekwi sipi norway hous cree nation kinosao sipi examin relationship land base physic cultur practic physic activ broad defin cree languag indigen masculin arch purpos project build exist communiti expertis foster cree masculin role defin relat famili communiti languag land base physic cultur phillip mckegney literatur indigen masculin gender sexual studi rang theoret perspect nonetheless consist understand settler coloni wolf target divers indigen gender format destruct continu devast consequ indigen peopl communiti barker driskil maracl smith respons histor ongo process colon indigen scholar practition work revit resurg indigen gender format anton tengan disrupt domin euro western construct hokowhitu work design revit role indigen girl women arguabl success boy inn anderson acknowledg dispar intend compet margin fellow razack women recogn revit indigen gender cosmolog balanc relat women tran spirit peopl famili communiti complex human relat mcleod perea project divid phase phase organ reiter expand circl knowledg gather collabor analysi communiti knowledg dissemin knowledg gather project design work communiti expert elder land languag expert foster mentor network build relev communiti capac elder storytel workshop cree languag digit literaci skill mean restor bang indigen place tuck mckenzi place specif masculin project emb indigen research paradigm hart kovach wilson use cultur relev method share circl interview communiti feast novel method digit map digit storytel engag approxim particip nation intra inter communiti wide convers indigen physic cultur masculin research contribut scholar literatur indigen land languag physic cultur ident particular indigen masculin research contribut local provinci nation level polici curricula program relat indigen physic cultur land centr languag literaci report present manitoba ministri educ manitoba physic educ supervisori associ intent shape curricula provinci level research direct implic kinesiolog curricula univers manitoba british columbia,0,"health, environment"
97,Wholistic Indigenous Health and Wellness through Empowerment and Self-determination ( 2019/20 ),Moss E Norman,University of British Columbia,https://cognit.ca/en/research/project/216287,"Our primary objective is to assemble a distinguished group of Indigenous Elders and community leaders, Indigenous and non-Indigenous scholars, and non-profit and governmental organizations dedicated to the health and wellbeing of Indigenous peoples. It is our intention to use this planning grant as the catalyst for the effective knowledge translation (KT) of Indigenous ways of understanding and being to further highlight the aspirations of Indigenous peoples related to wholistic health and wellness. We will build upon previous CIHR-funded projects that allowed our team to critically evaluate the literature regarding traditional Indigenous health and wellness knowledges, practices, and traditions, and to determine (via decolonizing and co-creation methods) the current health and wellness priorities of Indigenous peoples, and the aspirations of Indigenous peoples for KT tools related to wholistic health and wellness. This included a series of knowledge generation events including environmental scans and extensive sharing circles held in urban and rural Indigenous communities. Our project is designed specifically to support the meaningfully engagement of diverse Indigenous leaders and communities in the global promotion of wholistic Indigenous health and wellness practices and traditional medicines. Ultimately, our goal is to enhance the empowerment and self-determination of Indigenous peoples providing greater ownership over health and wellness within their own communities. Through this work, we aim to increase the global understanding of traditional Indigenous health and wellness practices and the aspirations of Indigenous peoples related to wholistic, community-based, Indigenous led, health and wellness approaches. We will accomplish these goals through an Indigenous led planning event, the hosting of an international symposium, and the creation of new KT resources dedicated to Indigenous health and wellbeing.",0.107070707070707,primari object assembl distinguish group indigen elder communiti leader indigen indigen scholar profit government organ dedic health wellb indigen peopl intent plan grant catalyst effect knowledg translat indigen way understand highlight aspir indigen peopl relat wholist health well build previous cihr fund project allow team critic evalu literatur tradit indigen health well knowledg practic tradit determin decolon creation method current health well prioriti indigen peopl aspir indigen peopl tool relat wholist health well includ seri knowledg generat event includ environment scan extens share circl hold urban rural indigen communiti project design specif support meaning engag divers indigen leader communiti global promot wholist indigen health well practic tradit medicin ultim goal enhanc empower self determin indigen peopl provid greater ownership health well communiti work increas global understand tradit indigen health well practic aspir indigen peopl relat wholist communiti base indigen health well approach accomplish goal indigen plan event host intern symposium creation resourc dedic indigen health wellb,0,"health, environment"
98,ATSA-ESI: Assistive Technology Supporting Aging with Emotional and Social Intelligence ( 2016/17-2019/20 ),Jesse Hoey,University of Waterloo,https://cognit.ca/en/research/project/9941,"For the past twelve years I have been building sophisticated assistive technology (AT) designed to assist elderly persons with dementia (e.g. Alzheimer's). An increasingly elderly population is placing a significant strain on the healthcare system, and an unsustainable burden on informal caregivers (e.g. spouses/children caring for their spouse/parent at home). I develop technologies that can provide autonomy and independence in aging, thereby releasing informal carers from part of this burden, and decreasing healthcare costs. Much progress has been made, but there is a long way to go before these devices are effective and usable. This proposal is to build a unified operational model of engineering, psychological and sociological perspectives on assistive technology (AT) for elder care. Increasingly, the notions of social, emotional and affective intelligence are playing a key role in the pursuit of effective human-machine interaction, including AT. For AT development, these notions are known to have a major impact on the actions of persons with dementia. For example, as Alzheimer's disease interferes with memory, it can often result in a person enacting a past identity, and treating such a person otherwise creates dissonance leading to conflict, stress, and depression, and certainly to AT non-adoption. To handle this, I develop artificially intelligent systems that integrate social and emotional factors into human-interactive systems including AT. I develop these systems using a foundation of probabilistic and decision theoretic sequential dynamical models. The next five years of my research will focus on the theoretical and practical development of group process models, guided by social-psychological theory, with specific application to AT for aging. I will work along three key avenues: hierarchical modelling of sentiment in groups of individuals and applications to specific assistive technologies, machine learning of user and context models from sensor data of individual and group interactions, and development of models of group processes in general beyond AT, based on social-psychological principles, with application to social networks. My currently supported research looks specifically at socio-emotional issues at the level of individual interactions (e.g. a single individual engaged in a single activity), and with a user-evaluative focus. In this proposal, I tackle the problem of modelling groups of individuals, going beyond the person in need of care to include their informal caregiver, their doctor, professional carer, offspring, siblings, neighbours and community. Based on social-psychological theory, I will develop and test models of social networks of elderly persons to provide more effective and tailored care. This work will dovetail with the other, more individual-oriented work funded by my other grants.",0.112954260651629,past year build sophist assist technolog design assist elder person dementia alzheim increas elder popul place signific strain healthcar unsustain burden inform caregiv spous children care spous parent home develop technolog provid autonomi independ age releas inform carer burden decreas healthcar cost progress long devic effect usabl propos build unifi oper model engin psycholog sociolog perspect assist technolog elder care increas notion social emot affect intellig play role pursuit effect human machin interact includ develop notion know major impact action person dementia exampl alzheim diseas interfer memori result person enact past ident treat person creat disson lead conflict stress depress certain adopt handl develop artifici intellig system integr social emot factor human interact system includ develop system foundat probabilist decis theoret sequenti dynam model year research focus theoret practic develop group process model guid social psycholog theori specif applic age work avenu hierarch model sentiment group individu applic specif assist technolog machin learn user context model sensor data individu group interact develop model group process general base social psycholog principl applic social network current support research look specif socio emot issu level individu interact singl individu engag singl activ user evalu focus propos tackl problem model group individu go person need care includ inform caregiv doctor profession carer offspr sibl neighbour communiti base social psycholog theori develop test model social network elder person provid effect tailor care work dovetail individu orient work fund grant,-1,"health, environment"
99,The Women and HIV Research Program: Impactful Research with Diverse Women Living with and at Risk of HIV in Canada ( 2017/18-2020/21 ),Mona R Loutfy,Women's College Hospital,https://cognit.ca/en/research/project/147849,"Dr. Mona Loutfy is recognized as a national and international leader in the area of women, reproductive health, and HIV. She founded the Women and HIV Research Program in 2006, which uses community-based research to carry out research that is deemed most essential to women living with and at risk of HIV. This Foundation Grant will move the Research Program to exciting new areas with three goals: 1) finalizing a new model of care (the Women-centred HIV Care Model) aimed at optimizing the health and wellbeing of women with HIV in Canada, particularly those at increased risk of HIV including Indigenous women and trans women; 2) disseminating created knowledge on Reproductive Health and HIV (i.e. the 2018 Canadian HIV Pregnancy Planning Guidelines); and 3) mentoring and training the next generation of researchers, clinicians and community partners that will focus on health equity for women with and at risk of HIV. A novel aspect of this Grant is the building of a Canadian Trans Women and HIV Research Initiative - a timely endeavour given the current climate of trans health and the Prime Minister's submission for the inclusion of gender identify, Bill C-16, in the Canadian Human Rights Act in 2016. Another exciting component of this Grant is the partnering with Indigenous researchers and leaders to further research for the wellbeing of Indigenous women living with and at risk of HIV. This will be done using the principles of Truth and Reconciliation of Canada, Indigenous ethical guidelines including First Nations, Inuit and Metis guidelines and ""Two-eyed Seeing"" research methods. Dr. Loutfy has worked as an ally to Indigenous researchers and leaders for a decade and is committed to continuing this work by contributing to strength-based and culturally-grounded research with Indigenous women. This will include working with Elders and Knowledge Keepers and Indigenous women themselves. She successfully did similar work with racialized Black women for the prior 12 years.",0.1429292929292929,mona loutfi recogn nation intern leader area women reproduct health found women research program use communiti base research carri research deem essenti women live risk foundat grant research program excit area goal final model care women centr care model aim optim health wellb women canada particular increas risk includ indigen women tran women dissemin creat knowledg reproduct health canadian pregnanc plan guidelin mentor train generat research clinician communiti partner focus health equiti women risk novel aspect grant build canadian tran women research initi time endeavour give current climat tran health prime minist submiss inclus gender identifi canadian human right excit compon grant partner indigen research leader research wellb indigen women live risk principl truth reconcili canada indigen ethic guidelin includ nation inuit meti guidelin eye see research method loutfi work alli indigen research leader decad commit continu work contribut strength base cultur ground research indigen women includ work elder knowledg keeper indigen women success similar work racial black women prior year,-1,"health, environment"
100,"Enhancing and Expanding the ""Know Your Status"" Initiative in on-reserve Indigenous Communities in Saskatchewan: A Community-engaged Intervention to Increase Diagnosis, Linkage to Care and Prevention of HIV, HCV and STBBIs ( 2017/18-2020/21 )",Mona R Loutfy,Women's College Hospital,https://cognit.ca/en/research/project/147274,"First Nations people living on-reserve in Saskatchewan have the highest rates of HIV infection in Canada, with an incidence approximately 7.3-times higher than the national average. They also have the least access to care and to life saving antiretroviral therapy. To address this need, a comprehensive on-reserve HIV testing and treatment initiative called ""Know Your Status"" (KYS) was launched in 2011. KYS is a community-designed and community-managed program based on partnerships and collaborations between First Nations communities and care providers. Key components of KYS include: community involvement and leadership, education, prevention, specialized nursing support, support for mental health and addictions, lab testing and accessible and culturally-safe clinical management that meets clients where they are located. Culturally supportive services, such as mentorship from Elders and traditional teachings, are also integrated within the program. Thus far, KYS has been primarily implemented to care for HIV and sexually transmitted infections on a few on-reserve communities. However, there is a need to expand the program to include hepatitis C testing, linkage and treatment, as a result of similarly high on-reserve rates. The research team, in close partnership with First Nation communities, intends to refine, adapt, and expand the KYS intervention to communities with the greatest need. Traditional experimental designs to evaluate the KYS initiative cannot be used for various reasons. Instead, the team will use practical, though rigorous, methods to evaluate the effectiveness, acceptability and sustainability of the expanded KYS program, while ensuring that community needs are met. First Nations leaders and communities, policy makers and other physicians will be engaged throughout the project to build community and provincial capacity to treat on-reserve HIV and hepatitis C, and to ensure program sustainability for years to come.",0.1295833333333333,nation peopl live reserv saskatchewan highest rat infect canada incid approxim time higher nation averag access care life save antiretrovir therapi address need comprehens reserv test treatment initi call know status launch communiti design communiti manag program base partnership collabor nation communiti care provid compon includ communiti involv leadership educ prevent special nurs support support mental health addict test access cultur safe clinic manag meet client locat cultur support servic mentorship elder tradit teach integr program primarili implement care sexual transmit infect reserv communiti need expand program includ hepat test linkag treatment result similar high reserv rat research team close partnership nation communiti intend refin adapt expand intervent communiti greatest need tradit experiment design evalu initi reason instead team practic rigor method evalu effect accept sustain expand program ensur communiti need nation leader communiti polici maker physician engag project build communiti provinci capac treat reserv hepat ensur program sustain year come,-1,"health, environment"
