,links,dates,header,body
122,https://www.vancouverislandfreedaily.com/news/troops-could-be-called-to-testify-in-lawsuits-against-long-term-care-homes/,"Jun 7, 2020",Troops could be called to testify in lawsuits against long-term care homes,"Members of the Canadian Armed Forces working inside long-term care homes could find themselves testifying about the state of those facilities in relation to lawsuits against the institutions.The unusual scenario follows the deployment of hundreds of service members in April and May to more than two-dozen nursing homes in Ontario and Quebec hit hard by COVID-19.Damning military reports later said the troops found cases of abuse and negligence in the homes, including bug infestations, aggressive feeding of residents that caused choking, bleeding infections and residents left crying for help for hours.Stephen Birman and Lucy Jackson of Toronto law firm Thomson Rogers are leading a proposed $20-million class-action lawsuit brought against the Altamonte Care Community on behalf of the Toronto home’s residents and their families.The lawsuit against Altamonte and its parent company, Sienna Senior Living Inc., alleges negligence and breach of duty over a lack of proper protocols and training as well as severe understaffing and a lack of proper equipment before and during the pandemic.It is one of several court actions brought against long-term care facilities since COVID-19 first hit in earnest in March, ravaging many homes across the country. Nursing home residents and staff account for the vast majority of COVID-19 deaths in Canada.READ MORE:36 soldiers test positive for COVID-19 after working in Ontario, Quebec care homesBirman and Jackson say the troops’ firsthand observations could be critical in proving their clients’ claims against the home, particularly as lockdowns imposed since March have made it difficult to impossible for residents’ families to get into the facility.“The military is in a position to provide very helpful evidence,” Birman told The Canadian Press.“They came in as a third party, as an objective observer, and they saw and identified a horrendous and shocking situation that may never have come to the forefront to the extent that it has if not for their involvement.”The military report on Altamonte includes allegations most residents did not get receive their medication or proper meals and many had been left in bed for long periods without being moved or washed. There were also concerns about staff shortages and training.Similar observations were made about the other four Ontario facilities, including bug infestations, aggressive feeding of residents and residents being left crying for hours The Quebec report was less critical, but did raise concerns about staff shortages.None of the allegations in the reports or the proposed lawsuit, which was filed on June 1, have been proven in court.Birman and Jackson are now collecting information to bolster their case for getting the lawsuit certified as a class action, which involves talking to as many residents, family members, staff as well as military personnel as possible.READ MORE:Federal aid for care home systems needed ahead of second wave, advocates sayMilitary spokeswoman Lt. Stephany Lura said military personnel had the same obligation to report to their commanders whatever observations they had while working in the long-term care facilities, as they would with any other mission.“Like any other Canadian, CAF members may be called upon as witnesses,” she added. “This situation is no different. Our members will receive all necessary support from the Department of National Defence and the Canadian Armed Forces should it be needed.”While inviting service members to reach out to them, Birman and Jackson suggested service members could also be compelled to provide eyewitness accounts and other information through affidavits and other procedures.“I would think everybody who’s involved in this important matter would want to hear from the military when this matter makes its way to the courts,” Birman said. “We will do everything we can to gather their evidence so it forms part of the record in this case.”The military had more than 1,000 service members in 15 long-term care facilities in Quebec and almost 500 in five homes in Ontario last week.While officials confirmed Sunday that operations at one of those Ontario homes, Orchard Villa in Pickering, had ended, the military appeared poised to deploy into another home in the city of Vaughan, north of Toronto.“We can confirm that CAF is onsite at Woodbridge Vista today to do an onsite assessment,” said Gillian Sloggett, spokeswoman for Ontario Minister of Long-term Care Merrilee Fullerton.“We are grateful for CAF’s continued support and we will have more news to share about next steps in the coming days.”Talks around the continued provision of service members to long-term care facilities in Quebec until September are underway between Ottawa and the provincial government.— With files from Allison Jones and Salmaan Farooqui in Toronto.Lee Berthiaume, The Canadian PressLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
123,https://www.vancouverislandfreedaily.com/community/vancouver-island-volunteers-checking-in-on-seniors-during-pandemic/,"Jun 6, 2020",Vancouver Island volunteers checking in on seniors during pandemic,"Advocates and agencies are seeing significant volunteer support for seniors during the COVID-19 pandemic.With the arrival of Seniors Week this week, the United Way estimates that more than 8,500 volunteers around B.C. have stepped up to help isolated neighbours during the pandemic, making 11,000 grocery deliveries, sharing 14,000 meals and participating in more than 50,000 phone calls or “virtual visits,” a press release noted.RELATED: Island Sikh community donates 800 meals to frontline workersIn the United Way Central and Northern Vancouver Island Region, there have been about 2,600 phone check-ins, 1,300 virtual visits and 2,300 meal preparation and deliveries. There have also been 600 grocery drop-offs, 100 prescription drop-offs and 450 other volunteer services including transportation, laundry and more.The volunteerism is part of a new partnership between the United Way’s Better at Home program, the B.C. Ministry of Health and B.C. 211. Volunteers wishing to help seniors, or seniors asking for help, can call 211 or visithttp://bc211.ca.Kahir Lalji, a provincial director with United Way, said the partnership has helped seniors receive basic necessities and support.“Because we’re asking everyone to keep close to home, neighbours helping neighbours have been critical during COVID-19,” Lalji said. “We have been overwhelmed by the incredible support for seniors during this difficult time.”Deborah Hollins, executive director of Nanaimo Family Life Association, said in the release that working with the Safe Seniors, Strong Communities program has been a privilege.“I’m so proud of my fellow colleagues, staff and volunteers who stepped forward to ensure the older adults in our community are cared for, physically and emotionally,” she said. “We’re not alone and together we are getting through this.”RELATED: Volunteer firefighters net fishy donation from good-hearted neighboursIsobel Mackenzie, B.C.’s seniors advocate, said in the release that the program will be a lasting, positive legacy of the COVID-19 pandemic.“This pandemic has shown us that we really do care very deeply about our elderly,” she said.For more news from the Island and beyond delivered directly to your email inbox,click here.editor@nanaimobulletin.comLike us onFacebookand follow us onTwitter"
124,https://www.vancouverislandfreedaily.com/news/federal-aid-for-care-home-systems-needed-ahead-of-second-wave-advocates-say-2/,"Jun 4, 2020","Federal aid for care home systems needed ahead of second wave, advocates say","The federal government must do more to help provinces prepare long-term care homes for the next wave of COVID-19, the Ontario Long Term Care Association says.Association CEO Donna Duncan is calling on Prime Minister Justin Trudeau to quickly negotiate an agreement with provincial governments to deliver funds to help long-term care systems ramp up preparations as soon as possible.“We need to act fast,” she said, noting many experts think the second-wave of novel coronavirus infections will hit no later than September.She is looking for an agreement along the lines of the 2017 deals signed between Ottawa and provincial governments to flow money for mental health and home care. Those agreements — more than $11 billion over a decade — required provinces to produce plans for how the funds would be allocated.Duncan said she doesn’t have a specific national dollar figure in mind but is looking for everything from money to hire more workers, to prioritizing the delivery of personal protective equipment and rapid on-site COVID-19 testing, as well as infrastructure funds that will help make some of the older, smaller homes better able to prevent infection and isolate patients when they become ill.Last week, Trudeau said long-term care was on the agenda when he and premiers had their weekly COVID-19 conference call. He has not yet put any specifics on the table and has noted the provinces have jurisdiction.“I said to the premiers, our government will be there to support them as we work together to ensure that our elders receive the care they deserve,” Trudeau said Friday.Duncan’s organization represents about 70 per cent of the 626 long-term care homes in Ontario, but she said it is working with national and other provincial associations as well.Long-term care homes have borne the brunt of the COVID-19 pandemic in Canada to date, with more than 4,000 residents dying in Ontario and Quebec alone. The Canadian Armed Forces deployed more than 1,000 members to care homes in Quebec and Ontario which were unable to look after patients with so many staff members sick.Last week, the military reported serious problems in homes in both provinces.Quebec Premier Francois Legault is mulling over a full-scale overhaul of his province’s system for caring for seniors in their final years, while Ontario Premier Doug Ford has promised an independent commission to investigate the failings of his province’s care homes starting in July.Duncan said the commission and investigations are welcome but the residents and the workers who care for them need something a whole lot faster than that.“We’re a bit concerned that everyone wants to be reflective now, as if this is over,” she said. “It is not over. This is the beginning. Let’s not become complacent. We have got to keep focused on keeping this out of our homes and protecting our seniors.”In Ontario, more than 5,000 care-home residents have been diagnosed with COVID-19, almost one-fifth of all the confirmed cases in the province to date. As of Tuesday, 1,465 residents had died of it, representing almost two-thirds of the province’s total death count.Another 1,825 long-term care home workers have been diagnosed with COVID-19 and seven have died.There are still outbreaks at more than 1,000 facilities in Ontario, affecting at least 1,000 patients and more than 900 staff.More than 2,000 long-term care residents have died in Quebec, and thousands more have been infected. A handful of care homes saw every single resident test positive for COVID-19.More than 100 residents of long-term care homes in British Columbia have also died of COVID-19.In Ontario, Duncan said long-term care homes where residents live in three- or four-patient rooms were the hardest hit by the outbreaks. Others that saw outbreaks use fans instead of air conditioning, which contributed to the spread of infected droplets, and have things like carpeting which is harder to keep clean.googletag.cmd.push(function() { googletag.display('div-gpt-3');gptRefreshSlots.push(3); });She wants funds to fix some of those issues, including immediately preparing to reduce rooms to a maximum of two patients. However, in Ontario that will mean needing to find space for 10,000 beds.googletag.cmd.push(function() { googletag.display('div-gpt-4');gptRefreshSlots.push(4); });The federal-provincial agreements should also look to the future, said Duncan, where an aging population is going to drive up the need for more long-term care homes. In Ontario alone, she said 100,000 new beds and 100,000 new workers will be needed over the next 15 years.But the looming threat of another wave of infections is “what keeps me up at night,” said Duncan.She said the fear and stigma about working in long-term care homes is high right now, so an aggressive recruitment and skills-training initiative is going to be crucial, along with better pay for those workers. She believes two or three months is enough time to do some decent skill-building and recruitment drives.Ottawa, which is helping provinces procure protective equipment like face masks, shields and medical gowns and gloves, needs to be sure to include long-term care homes on its priority list, she said. In the preparations for the first wave, hospitals were the focus for those things, and care-home workers were left short.Duncan said there are solutions, but it is going to take resolve and creativity to put them into action.“We’re all going to have to problem solve together and try to figure this out,” she said.Mia Rabson, The Canadian PressLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
125,https://www.vancouverislandfreedaily.com/news/federal-aid-for-care-home-systems-needed-ahead-of-second-wave-advocates-say/,"Jun 3, 2020","Federal aid for care home systems needed ahead of second wave, advocates say","The federal government must do more to help provinces prepare long-term care homes for the next wave of COVID-19, the Ontario Long Term Care Association says.Association CEO Donna Duncan is calling on Prime Minister Justin Trudeau to quickly negotiate an agreement with provincial governments to deliver funds to help long-term care systems ramp up preparations as soon as possible.“We need to act fast,” she said, noting many experts think the second-wave of novel coronavirus infections will hit no later than September.She is looking for an agreement along the lines of the 2017 deals signed between Ottawa and provincial governments to flow money for mental health and home care. Those agreements — more than $11 billion over a decade — required provinces to produce plans for how the funds would be allocated.Duncan said she doesn’t have a specific national dollar figure in mind but is looking for everything from money to hire more workers, to prioritizing the delivery of personal protective equipment and rapid on-site COVID-19 testing, as well as infrastructure funds that will help make some of the older, smaller homes better able to prevent infection and isolate patients when they become ill.Last week, Trudeau said long-term care was on the agenda when he and premiers had their weekly COVID-19 conference call. He has not yet put any specifics on the table and has noted the provinces have jurisdiction.“I said to the premiers, our government will be there to support them as we work together to ensure that our elders receive the care they deserve,” Trudeau said Friday.Duncan’s organization represents about 70 per cent of the 626 long-term care homes in Ontario, but she said it is working with national and other provincial associations as well.Long-term care homes have borne the brunt of the COVID-19 pandemic in Canada to date, with more than 4,000 residents dying in Ontario and Quebec alone. The Canadian Armed Forces deployed more than 1,000 members to care homes in Quebec and Ontario which were unable to look after patients with so many staff members sick.Last week, the military reported serious problems in homes in both provinces.Quebec Premier Francois Legault is mulling over a full-scale overhaul of his province’s system for caring for seniors in their final years, while Ontario Premier Doug Ford has promised an independent commission to investigate the failings of his province’s care homes starting in July.Duncan said the commission and investigations are welcome but the residents and the workers who care for them need something a whole lot faster than that.“We’re a bit concerned that everyone wants to be reflective now, as if this is over,” she said. “It is not over. This is the beginning. Let’s not become complacent. We have got to keep focused on keeping this out of our homes and protecting our seniors.”In Ontario, more than 5,000 care-home residents have been diagnosed with COVID-19, almost one-fifth of all the confirmed cases in the province to date. As of Tuesday, 1,465 residents had died of it, representing almost two-thirds of the province’s total death count.Another 1,825 long-term care home workers have been diagnosed with COVID-19 and seven have died.There are still outbreaks at more than 1,000 facilities in Ontario, affecting at least 1,000 patients and more than 900 staff.More than 2,000 long-term care residents have died in Quebec, and thousands more have been infected. A handful of care homes saw every single resident test positive for COVID-19.More than 100 residents of long-term care homes in British Columbia have also died of COVID-19.In Ontario, Duncan said long-term care homes where residents live in three- or four-patient rooms were the hardest hit by the outbreaks. Others that saw outbreaks use fans instead of air conditioning, which contributed to the spread of infected droplets, and have things like carpeting which is harder to keep clean.googletag.cmd.push(function() { googletag.display('div-gpt-3');gptRefreshSlots.push(3); });She wants funds to fix some of those issues, including immediately preparing to reduce rooms to a maximum of two patients. However, in Ontario that will mean needing to find space for 10,000 beds.googletag.cmd.push(function() { googletag.display('div-gpt-4');gptRefreshSlots.push(4); });The federal-provincial agreements should also look to the future, said Duncan, where an aging population is going to drive up the need for more long-term care homes. In Ontario alone, she said 100,000 new beds and 100,000 new workers will be needed over the next 15 years.But the looming threat of another wave of infections is “what keeps me up at night,” said Duncan.She said the fear and stigma about working in long-term care homes is high right now, so an aggressive recruitment and skills-training initiative is going to be crucial, along with better pay for those workers. She believes two or three months is enough time to do some decent skill-building and recruitment drives.Ottawa, which is helping provinces procure protective equipment like face masks, shields and medical gowns and gloves, needs to be sure to include long-term care homes on its priority list, she said. In the preparations for the first wave, hospitals were the focus for those things, and care-home workers were left short.Duncan said there are solutions, but it is going to take resolve and creativity to put them into action.“We’re all going to have to problem solve together and try to figure this out,” she said.Mia Rabson, The Canadian PressLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
126,https://www.vancouverislandfreedaily.com/community/stepdad-able-to-walk-bride-down-the-aisle-days-before-he-passes-away/,"May 29, 2020",Bride thankful ailing stepdad was able to walk her down the aisle,"A bride was able to have her stepfather symbolically walk her down the aisle only days before he passed away.“We planned a wedding at a long term care facility we both work at because my stepdad is palliative and he wanted to walk me down the aisle,” said Caroline Scheck. “We are uncertain on how long he has to live and I wasn’t about to wait to get married and not have him be there!”Scheck and her husband Rodney were originally planning to get married in August but her stepfather, Brian Devlin’s rapidly-declining health prompted them to do it now. So, a quick scramble pulled all the elements together for a great wedding on May 15.“It’s unbelievable to have planned a wedding during a pandemic and within three days while working from 3 a.m. – 3 p.m. on all the days beforehand,” Scheck said.Unfortunately, her stepfather Brian Devlin, 79, passed away May 24 but he after was able to walk his daughter down the aisle.“To our amazement, he was very aware of everything that was going on. And he looked up at me and smiled when they asked who gave me away. I have the pic captured. A very touching moment,” Scheck said.The bride and groom both work at Discovery Harbour Seniors Community which allowed them to hold the wedding on their grounds in the garden. Plus dad was a resident of the centre. A quick set up on the day of the wedding had everything ready to go and all the residents watched out the windows, waving and smiling“My stepdad was wheeled down dressed up and he was coherent the whole time he was present, something he hasn’t been prior to. He talked about fishing and was happy to see his family. He was proud and that’s why we did this on such short notice. It truly was a wonderful moment!”“When we said ‘I do.’ all three floors of the facility were banging on the windows, some were present outside with us, and they all stood at the windows and watched the ceremony with smiles on their faces. We had some fellow co-workers in the crowd cheering us on and taking pics for us.”The happy couple were deeply appreciative of the love and support they receivedIt took a whole host of businesses and people making themselves available on short notice to make it happen. All in the face of the COVID-19 pandemic.They ordered their cake through Steiners Bakery, who had it ready for the wedding day, within three days. The couple is so grateful they were open.Justice of the Peace Craig Gillis was available for the big day on a couple days’ notice and they got their wedding license at the Campbell River London Drugs.“I bought my dress off a lady in town here who does photoshoots and had all these amazing brand new dresses for sale. Tags on all. So fortunate as I got it the day before the wedding.”She also purchased a ring for her fiancé at Thongs Jewelry three days before the wedding.“They stayed open so we could be there after work. They sized the ring for us at no cost and had it ready the next day which they again stayed open so we could pick it up. Amazing service.”The bride was overjoyed that it all came together in time so her father could be there.“This is a story of love and also a story of the great community we live in,” Scheck said.RELATED:Couple celebrates 61st anniversary through Vancouver Island seniors’ home windowRELATED:Sisters surprised to find themselves reunited at Nanaimo seniors care home after years apart@AlstrTeditor@campbellrivermirror.comLike us onFacebookand follow us onTwitter"
127,https://www.vancouverislandfreedaily.com/news/health-authority-extends-administrators-mandate-at-nanaimo-seniors-home/,"May 25, 2020",Health authority extends administrator’s mandate at Nanaimo seniors home,"Nanaimo Seniors Village will be under an administrator’s care for another couple months.Island Health advised in a press release Saturday, May 23, that it is extending the temporary appointment of the administrator until at least July 31.Island Health notes that its medical health officer for the central Island found “there was significant progress towards meeting legislated standards of care at Nanaimo Seniors Village” in “key areas” including staffing levels, care planning and wound care.Dr. Paul Hasselback’s recommendation, based on reports from site administrator Susan Abermann and Island Health’s community care facilities licensing program, suggests that an extension will “ensure the recent successes can be maintained” and allow a period of time to transition site administration back to the operator.“The administrator, her team and the operator should be commended for the progress identified to date at Nanaimo Seniors Village,” said Leah Hollins, Island Health board chairperson, in a press release. “The additional period of oversight will support the creation and implementation of a transition plan and ensure the improvements made to date are sustainable over the long term.”B.C. Minister of Health Adrian Dix added in the press release that he strongly supports the health authority’s decision and said “we will continue to put the care and safety of seniors first before any other consideration.”Nanaimo Seniors Village, a 150-bed long-term care facility, is owned by Retirement Concepts and operated by Pacific Reach Seniors Housing Management.Island Health’s decision last fall to put the facility under administration came after numerous “routine and complaint-based inspections,” the health authority said at the time, and a “repeated noted deficiency” in staffing levels.READ ALSO:Health authority takes next step, puts Nanaimo seniors home under administrationREAD ALSO:Island Health helping ‘stabilize’ Nanaimo Seniors Village through staffing shortageeditor@nanaimobulletin.comLike us onFacebookand follow us onTwitter"
128,https://www.vancouverislandfreedaily.com/news/deaths-climb-to-14-at-b-c-long-term-care-home/,"May 22, 2020",UPDATED: COVID-19 deaths climb to 16 at Lower Mainland long-term care home,"The number of COVID deaths at Langley Lodge seniors care home climbed to 14 yesterday, and two more reported overnight.According to an update from the centre’s chief executive officer, the number of dead has risen to 16.READ MORE:Resident’s daughter raises transparency concern as deaths at Langley Lodge rise to 11This is the second largest outbreak in a long-term care facility in B.C. The other occurred in North Vancouver’s Lynn Valley Care Centre and started in March. That outbreak end with 76 people, including 52 elderly residents and 26 staff at the care home being diagnosed with COVID. Twenty of the residents died.In the latest report from Langley Lodge issued late this morning, there were now 21 active cases among residents, eight among staff, and zero new cases, with still six recovered.“There have been more deaths since yesterday (May 20); sadly, three of our residents who were positive for COVID-19,” the Lodge’s CEO Debra Hauptman postedonlineyesterday.“Our staff are saddened by the loss of these residents and we extend our sincere condolences to the families. We acknowledge the challenging time we are in and the impact of this loss on the families of our residents,” she added.The Lodge received news Wednesday that a healthcare worker from FHA, who came to assist with the outbreak, tested positive for COVID-19. The healthcare worker worked on a unit where they have not had any cases to date.And while the worker wore wearing personal protective equipment and had minimal contact with residents, the Lodge has had to upgrade outbreak measures, including confining residents to their rooms.All residents and families have been informed of “the unfortunate development” by the CEO and medical director Dr. Mitchell Fagan.“We will be monitoring the residents closely and we hope to get through this latest development without any further cases,” Hauptman said in her online update.The virus was introduced into their dementia unit by an infected worker on April 27.“There are 26 frail elderly residents in this unit who also have advanced dementia. Due to their cognitive impairment these residents are not able to understand social distancing to prevent the spread of infection. Normally, residents with advanced dementia are very mobile, actively touching surfaces in their unit,” she said.“This situation presented a unique set of challenges for infection control, combined with a highly contagious strain of this virus introduced into a high-risk population,” Hauptman said.She’s often being asked if there is anything that they need.“All of us in Langley Lodge are very appreciative of the kind messages that families have been sending to us. Our staff are working tremendously hard under difficult circumstances to care for loved ones. Please continue to support our staff with your messages of encouragement and compassion. And to quote Dr. Bonnie Henry, ‘be kind, be calm, and be safe’,” Hauptman concluded._________________________________Is there more to this story?Email:news@langleyadvancetimes.comLike us onFacebookor follow us onTwitter_________________________________CoronavirusHealthLangleySeniors"
129,https://www.vancouverislandfreedaily.com/news/feds-announced-one-time-payment-of-up-to-500-for-seniors-amid-pandemic/,"May 12, 2020",Feds announce one-time payment of up to $500 for seniors amid pandemic,"The federal government is pledging $2.5 billion to help seniors struggling amid the COVID-19 pandemic.In a news release issued by the prime minister’s office Tuesday (May 12), the government said the money would break down into a one-time tax-free payment of $300 for seniors eligible for Old Age Security, with an additional $200 for those eligible for the Guaranteed Income Supplement. According to Ottawa, there are 7.6 million seniors eligible for the OAS payment and 2.2 million eligible for the GIS one.“There’s no doubt that COVID-19 has been taking its toll on seniors both emotionally and financially,” Prime Minister Justin Trudeau said at during his daily address at Rideau Cottage.He talked about seniors in longterm care homes who have born the brunt of the pandemic. Data released by the Public Health Agency of Canada at the end of April found that 95 per cent of deaths are in people aged 60 or older, while 79 per cent of deaths are linked to longterm care homes.“There are serious underlying challenges facing these facilities,” he said.Ottawa said it will spend $20 million to top up the New Horizons for Seniors Program to support organizations that offer community-based projects to reduced isolation, help seniors to maintain a social support network and improve quality of life.Tuesday’s announcement comes on top of a GST payment of $375 for single seniors and $510 for senior couples announced earlier this spring.READ MORE:Canada predicts 3,800 total deaths by early May, as COVID-19 spreads in vulnerable groups@katslepiankatya.slepian@bpdigital.caLike us onFacebookand follow us onTwitter."
130,https://www.vancouverislandfreedaily.com/news/vancouvers-long-term-care-homes-test-for-variety-of-symptoms-for-covid-19/,"May 10, 2020",Vancouver’s long-term care homes test for variety of symptoms for COVID-19,"Seniors who complained of fatigue, confusion or just didn’t seem like themselves were tested for COVID-19, allowing the Vancouver Coastal Health authority to get in front of the virus, a health official says.Medical health officer Dr. Michael Schwandt said they began testing broadly and often, and not just those who had classic symptoms of the virus.It was a decision Schwandt said helped pinpoint developing cases before they could spread in care homes.“We found that often times people don’t necessarily declare their symptoms or people with different chronic illnesses might be slower to notice symptoms or attributed to health conditions they already have,” he said in an interview.Provincial health officer Dr. Bonnie Henry has said B.C. was “hit early and tragically” in the long-term care sector.The Lynn Valley Care Centre in North Vancouver was the first facility to report a COVID-19 infection on March 6 and the outbreak was declared over on Thursday.“And think of that, it’s been months that that facility has been living with this hanging over them. But we learned from that,” Henry said.Authorities took a “swat team approach” to the outbreak with measures that included “very sensitive surveillance” and testing, Henry told a recent news conference.Outbreaks have been declared in 34 facilities in B.C. since the start of the pandemic, but more than half of those long-term care homes no longer have any cases.Henry said those outbreaks have been responsible for the majority of the deaths in the province.Over 400 residents and staff at B.C. care homes have tested positive for the virus. Vancouver Coastal Health has had 14 outbreaks in long-term homes and two in acute care facilities.READ MORE:B.C. will ‘have to find a way’ for families to visit seniors in longterm care: advocateJust as infections began in B.C.’s care homes, care facilities for seniors in Ontario and Quebec were also being ravaged by the new coronavirus causing a large proportion of the country’s now more than 4,400 deaths.About 80 per cent of Quebec’s pandemic deaths have occurred at long-term care and seniors residences that have been infected with the novel coronavirus.More than 1,200 cases of COVID-19 have been diagnosed among residents in Ontario care homes, which account for about half the 478 known deaths.Schwandt said Vancouver Coastal Health learned from the experiences of Quebec and Ontario and what they were seeing in outbreaks internationally.“In a couple of outbreaks, we’ve tested all the staff regardless of symptoms and we have found people who had no symptoms at all and later became ill with COVID-19,” he said.Staff started extensive use of personal protective equipment, visits were cut off and those diagnosed were isolated.Then they began testing for the virus around the facilities.“In some cases, they found COVID-19 to contaminate equipment or parts of the facility … equipment carts or blood pressure cups,” he said. ”The building itself is of high quality but the risk of contamination within buildings with COVID-19 is something we’ve been learning more about.”The buildings were deep cleaned depending on the specific facility, equipment and how much traffic they saw, he said.Schwandt said he recommends “very proactive” testing within facilities and cautious tracing of known cases.“Even a small amount of contact, we have found, can lead to a transmission between residents and staff and so it’s important to look very closely at even limited contact and monitor them for symptoms.”READ MORE:No easy fix for long-term care, but it starts with working conditions: expertsAnd while the risk of illness from the new coronavirus does seem to be more serious among seniors, Schwandt said several of them have recovered.Dr. Roger Wong, a clinical professor of geriatric medicine at the University of British Columbia’s faculty of medicine, said the pandemic has unmasked a number of serious issues faced by long-term care facilities.Not only do the care facilities need to address infection prevention and control but also underlying physical- and mental-health conditions, he said.“Those seniors who have more severe form of dementia, they are definitely at higher risk of COVID-19,” Wong said.Alzheimer’s patients tend to wander and might become infected in their travel through the facility, he said.While measures such as testing, tracing, extensive use of personal protective equipment and cleaning can help combat the spread of the virus, Wong said a “paradigm shift in the underlying culture and understanding and value of these homes” is required to help control future infections.He said these aren’t just facilities for seniors, they are their homes.“That understanding will drive further change.”Hina Alam, The Canadian PressLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
131,https://www.vancouverislandfreedaily.com/news/no-easy-fix-for-long-term-care-but-it-starts-with-working-conditions-experts/,"May 10, 2020","No easy fix for long-term care, but it starts with working conditions: experts","Experts say the path to fixing long-term care after the COVID-19 pandemic is not clear, but many agree it starts with improving conditions for the caregivers who work in them.Policy-makers and politicians have vowed to fix Canada’s neglected long-term care system in the wake of the disastrous outbreaks of the novel coronavirus, leading to the deaths of thousands of people in nursing and retirement homes.The Canadian Labour Congress has released 21 recommendations to improve conditions once the pandemic is over, including higher wages and providing full-time status to workers.The group also recommends Canada put an end to private care homes and improve federal oversight by incorporating the facilities into the Canada Health Act.Dr. Samir Sinha with the National Institute on Ageing says it may be too early in the pandemic to know if private or public homes are faring better, but data will help inform a review once the crisis is over.Health Minister Patty Hajdu says she would be interested in such a review, so Canada can make changes to ensure that seniors are allowed to age in safety and dignity.READ MORE:B.C. will ‘have to find a way’ for families to visit seniors in longterm care: advocateThe Canadian PressLike us onFacebookand follow us onTwitter.Want to support local journalism during the pandemic? Make a donationhere."
132,https://www.vancouverislandfreedaily.com/news/tahsis-to-improve-transportation-service-for-senior-residents/,"May 7, 2020",Tahsis to improve transportation service for senior residents,"Tahsis looks to provide weekly shuttle service for its senior residents to access health care facilities located outside the village.Mayor Martin Davis said that they have received a provincial grant of $25,000 to deal specifically with transportation issues of senior community members.The need arises mainly due to a higher proportion of older residents in the village. In a community action plan assessment report on Tahsis, from October 2019, 76 per cent of the residents were identified as above 55 years of age with the average age of a Tahsis resident being 58.The report identified transportation as one of the top markers of dissatisfaction, which was over 60 per cent, among its senior residents.With a small economy and limited medical resources, residents travel over 150 kilometres to Campbell River for medical check-ups and consultations with specialists. Pharmacies are accessible at Gold River which is a 65 kilometre drive.To add to that, the road conditions with long stretches that are unpaved, don’t help either, said the mayor.“We have been struggling to get the roads improved and most seniors don’t have four wheel drives,” said Davis, adding that some residents don’t even have vehicles to travel such a distance.However, the community’s “strong social fabric” keeps things running with volunteers helping out seniors in the community, said Davis.Last week, when Tahsis faced a 36-hour power cut due to a logging company accident, the community volunteered to help. The village opened up the recreation centre, supplied power, meals and drinks for the seniors in the community.Although there are two caregivers who visit the more vulnerable seniors in Tahsis, these seniors have to leave Tahsis once they need constant care.“Many of them would prefer to live back at home in Tahsis,’ said Davis and added that limited facilities in the village makes it difficult for them to stay back.Last year at the Comox- Strathcona Regional Health Board meeting, the mayor advocated for help with establishing a senior’s assisted living home in Tahsis.Since then, the mayor said that they have been researching options, which could range from an extension to the clinic, a stand-alone home or just enhancing home care for seniors who want to remain in their homes when possible.READ AlSO:Island mayor confident of small community’s ‘resilience’ in ‘trial’READ ALSO: Tahsis ‘all in’ on social distancing, so village asks you to stay outLike us onFacebookand follow us onTwitter"
