,links,dates,header,body
275,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/09/19/diet-or-exercise-which-works-best-for-weight-loss,19 September 2016,Diet or exercise: Which works best for weight loss?,"['We’ve all seen ads for “miracle” diets, pills or other weight loss plans. We may even have tried one or two only to discover they’re fads that don’t live up to their claims. As many studies have shown – and you may have heard before – the basis of most successful weight loss is eating less and exercising more. But just out of curiosity, which is more important? We often joke about needing to take an extra walk around the block to validate that extra slice of cake or serving of Thanksgiving turkey. Does exercisereallyhelp counter those extra calories, or do diet changes make a bigger difference? That’s what a recentsystematic reviewhoped to discover (1). It included 21randomized controlled trialsinvolving more than 3,500 overweight adults aged 35 to 70 who took part in diet and/or exercise programs lasting between 1-6 years. The diets emphasized low-fat, high fibre foods including fruits and vegetables, while the exercise programs included both aerobic activity (e.g. walking) and resistance training done on a regular basis. “Before and after” body measurements (weight, body fat and waist circumference) and cardiovascular health readings (fitness level, blood pressure and cholesterol) of all the participants were taken to help determine the most effective way to drop weight, reduce body fat and improve heart health. The verdict? Sorry, those extra steps are likely not enough to burn off extra calories. Like previous studies (2,3) the review confirms that changes in diet contribute more to weight loss than exercise. However, the review emphasizes that the best results come from a combination of both. As McMaster University’s Dr. Russell de Souza says, that’s the important message people should take to heart – literally! The overwhelming prevalence of obesity means that more and more people are at high risk for cardiovascular problems (4,5). Dr. de Souza, registered dietitian and nutrition epidemiologist with McMaster University’s Department of Clinical Epidemiology & Biostatistics, explains that diet and exercise actually work hand in hand to reduce the risk of heart disease by lowering body weight and fat as well as blood pressure – which is known as the “silent killer” because it is a significant factor in heart attacks and kidney disease (6,7). When it comes to weight loss, Dr. de Souza says the challenge is to go about it in a sensible, healthy way so that it’s sustainable. “When people go to extremes with exercise or diet it can result in injuries or rebound food cravings. I recommend people start off slow by going for the ‘low hanging fruit’ such as actually having a piece of fruit or a salad and walking for five minutes every day. Once that becomes a habit it is easier to incorporate other healthy actions.” The good news, he adds, is that once you start, your body responds very quickly to exercise so that before long five minutes becomes 30 minutes – or more – each day. You can ensure you are on the right track by monitoring your weight or BMI (body mass index) but Dr. de Souza suggests one of the best and simplest measures is waist circumference: men should aim to stay below 102 cm and women no more than 88 cm. Aiming even lower than these conservative estimates may be even better: a recentsystematic reviewfound that heart health risks increase for women with waist measurements over 75 cm (8). “The higher the number,” explains Dr. de Souza, “the more visceral fat being stored around your internal organs and in your liver.” Dr. de Souza believes successful weight loss takes patience and persistence. “It’s a long-term effort. It took some time to put on those pounds and it’s going to take some time to take them off in a way that’s healthy and will keep them off!”']"
276,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/09/07/does-caregiver-stress-affect-the-move-to-long-term-care,7 September 2016,Does caregiver stress affect the move to long term care?,"[""The escalating number of people with age-related chronic diseases and conditions has given rise to another staggering statistic: the number of unpaid family caregivers. In Canada alone, more than\xa0eight million people – or 28% of the population aged\xa015 and over – provide care to older adult family members or friends (1). While it may be a “labour of love” for some, it can be hard labour nonetheless. The stress and burden of caregiving can take a toll and impact caregivers’ physical and psychological health (2,3). Often, depleted caregivers are eventually faced with the realization that they can no longer provide adequate care and support. Then what? There is a commonly held belief that caregiver stress is a key factor in whether those receiving care are admitted to nursing homes or other long-term care facilities (4,5). But is it true? This question was the focus of a recentsystematic review, including 54 studies and close to 92,000 participants (6). The focus was on people 65 years and older with chronic care needs, living in the community and being cared for by an informal (usually family) caregiver. Various aspects of caregiver stress (anxiety, depression, burnout, strain, burden, or distress) were measured to see if there was an association between caregiver stress levels and the decision to move care recipients into long term care. Contrary to widespread belief, the study results showed that caregiver stress actually had very little impact on whether and when the people they care for were admitted to long term care. While caregiver stress may be one factor, it didn’t appear to be the deciding one. Instead, people were more likely to be admitted to long-term care if they had severe functional and cognitive impairments (e.g. dementia), were living with multiple chronic conditions or taking multiple medications, or previously spent time in a hospital or other care facility. Although the evidence is interesting and useful – particularly in demonstrating how research can disprove common assumptions – the review authors make the following additional comments: The study findings do not in any way minimize the stress associated with caregiving and the potential harmful effects on family members providing care to elderly loved ones. Results will vary depending on where people live and the healthcare systems that oversee professional assessments, the number of available long-term care beds, and the criteria for how they are allocated. The importance and value of informal/family caregivers cannot be overstated – not only in terms of their service to their loved ones, but in taking pressure off overloaded health care systems. Continued research and efforts aimed at supporting family caregivers is a step in the right direction. Barb is an informal caregiver who can relate to the challenges and conflicting emotions involved in the decision to transition loved ones into long term care. Her parents recently moved in with her when - due to his own health limitations - her father could no longer continue as the sole caregiver for her mother who has dementia. Since then, Barb has faced her share of caregiver stress. “The ongoing worry about the health of my parents, and my mother’s frequent, intense outbursts have put me in a constant state of anxiety,” she says. Although a home office helps her juggle both work and caregiving demands, “It is extremely difficult to concentrate on work,” she has found, “And I regret having to miss so many social opportunities and chances to relax.” The family has been assessed as “in crisis” and her parents are now on the wait list for long term care placement. Although caregiver stress has contributed to this decision, Barb mentions other factors which held equal or greater importance: Caregiving skills:Without adequate training, Barb feels she and her father “are not well equipped to handle the most challenging of the behaviours” related to her mother’s dementia. Caregiving respite / support: Barb is fortunate to have family members nearby to provide some respite. “They help by calling or visiting in order to give me a break.”\xa0 She has recently arranged for some private home support and taken advantage of assistance from crisis response counselors, the local Alzheimer’s Society, doctors/geriatricians and day program staff. Emotional impact on those receiving care: “My mother does not believe there is anything wrong with her and will very likely be even more distraught about going to a nursing home. I tried to find other solutions and ways to cope with the situation before taking that difficult step.” Health impacts on those receiving care: Barb feels that her mother “is not receiving the care and medications that might help address some of the symptoms of the disease. My father’s stress and lack of proper rest is taking a toll on his health and recently prompted a trip to the emergency room.” Barb's advice to caregivers is clear: Don’t suffer in silence and don’t do it alone! Talk to professionals, friends, family and other caregivers to share information and find out about local supports and services. Accept offers of help and arrange for respite whenever and however you can.""]"
277,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/08/29/3-tips-to-prevent-bed-sores,29 August 2016,3 tips to prevent bed sores,"['Our beds can be places of comfort and healing, whether we are recovering from an injury or illness or laid up due to mobility issues or frailty. Unfortunately, even when confined to our beds we can face complications that can lead to more discomfort and hinder our healing, such as pressure sores. Pressure sores - also called pressure ulcers and bed sores -\xa0are injuries to the skin and the tissue underneath caused by constant pressure or friction when sitting or lying down for a long time without changing position (1). Hospital patients and people who are immobile due to injury or medical conditions are especially vulnerable (2), as are frail older adults (3). Pressure sores are painful, often difficult to treat, can lead to even more serious complications and are a major burden for patients, their families and healthcare providers (4). One important solution is to prevent pressure sores in the first place by reducing the pressure on the body, but how? A recentsystematic reviewincluded 59 studies that examined various products and strategies with the goal of finding out whether they help prevent pressure sores as well as which ones are most effective (5). The strategies were designed to relieve pressure by either cushioning the bonier parts of the body - heels, knees, hips, tailbone -\xa0or by redistributing body weight. “Low-tech” options included mattresses with enhanced features, such as higher density foam and special fillings (gel, air, water or beads). The researchers also measured the benefits of mattress covers, overlays (e.g. medical grade sheepskin) and specially designed cushions (e.g. limb protectors, and wheelchair cushions). The studies also assessed some “high-tech” strategies such as alternating pressure mattresses featuring air pockets that mechanically fill and deflate to provide cushioning and relieve pressure. The good news is that low-tech, lower cost solutions do help. Research evidence shows that mattresses made with higher density foam can help prevent sores from developing or worsening. People who used these types of mattresses were less likely to develop pressure sores than people lying on standard foam mattresses of the type found in many homes and hospitals. Sheepskin overlays also helped lower the likelihood of pressure sores. Further study is needed to determine the benefits and cost effectiveness of high tech solutions like alternating pressure mattresses and other types of pressure-relieving mattresses and overlays. Another tip: remember to change position regularly. Although decisions about the best positions and how often to move are not universally agreed upon (6) and may depend on the type of support surface and condition of the patient (1), regular repositioning is still recognized and supported by research evidence as an effective and simple way to help prevent pressure sores (1,6,7). Setting an alarm or playing music on a regular schedule can help provide a cue that it’s time to move (7). Ontario nursing guidelines recommend changing sitting position at least once every hour (8). For people confined to beds and chairs, whether temporarily or long term, pressure sores are an additional, serious concern. It is good to know that relatively simple and inexpensive options are available to offer relief.']"
278,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/08/05/five-diet-changes-supported-by-research-evidence,5 August 2016,5 diet changes supported by research evidence,"['Feeling overwhelmed by all the diet and nutrition advice out there? You’re not alone. Television, newspapers, magazines, radio, the internet... everywhere you turn there are ads and articles telling you what you should and shouldn’t eat. Unfortunately the information is often unproven, contradictory and just downright sketchy. It’s tempting to give up and give in to your sugar/salt/saturated fat cravings and let the chip crumbs fall where they may (usually between the seat cushions). But it’s a far better idea not to. A nutritious, well-balanced diet is important to health and well-being throughout the lifespan and helps us maintain strength, mobility and a good quality of life as we age. It’s never too late to make better food choices but some people try to do too much at once, which can lead to frustration and failure. Why not start with just a few changes, such as the five listed below? They’re simple, sensible and proven to help promote healthy aging based on research evidence from recent systematic reviews. Click the links to read the articles, including details about the\xa0research findings. 1. Please pass (up) the salt You’ve always heard that too much salt is bad for you. Now research confirms the benefits of cutting back: reducing your sodium intake will help lower your blood pressure, which in turn decreases your risk of heart disease. The main culprit is processed foods. 2. Nothing fishy about this advice Another good way to promote heart health is to eat more salmon, mackerel, tuna and other fish high in omega-3 fatty acids. Don’t like fish? Try fish oil supplements. Research shows that people with high blood pressure who took fish oil supplements saw a small drop in their blood pressure readings. 3. Cut the (saturated) fat When it comes to our diet, not all fat is created equal. Saturated fat – common in meat and dairy – is the one we need to be most concerned about. According to research, reducing the saturated fat in our daily diets and replacing some with healthier unsaturated fats – found in plant oils – can lower our risk of heart disease. 4. Go Mediterranean Need the structure of a diet plan to stay on track? There are so many to choose from, ranging from the sensible to the bizarre. The Mediterranean diet is one of the former. It supports\xa0the other recommendations by encouraging people to eat more vegetables, fruit, fish, whole grains and unsaturated fats such as olive oil. A vegetarian diet is another option that emphasizes similar foods and plant-based fats and protein.Diabetic?\xa0There is evidence that aMediterranean diet can also improve your blood sugar, insulin and blood pressure levels as well as help you lose weight. 5. Take care with your choice of tableware For people who are overweight or at risk of obesity, reducing portion sizes can help cut down on un-needed calories. Did you know that the size of the plate, package or portion you are offered can influence how much food you eat and drink? Use a smaller plate and say no to ‘super-sized’ portions to help avoid the health risks associated with weight gain. When you’re ready to make some healthy diet tweaks, the suggestions above are a good place to begin and can help get you on the right track without biting off more than you can chew (which is also another good eating tip). You can then incorporate additional nutrition and lifestyle changes as needed to help you achieve your own personal health goals. It’s also a good idea to discuss your diet plan with your doctor, particularly if you have a chronic disease or other medical condition that can be affected by your diet. Happily, there are a lot of foods that are both good tasting and good for you. Bon appétit!']"
279,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/07/25/exercise-plays-an-active-role-in-treating-depression,25 July 2016,Exercise plays an active role in treating depression,"['One of the important benefits of exercise is how it can enhance mood and a sense of well being (1). Chalk it up to endorphins and other “feel good” chemicals in the brain that are released when we’re physically active. That at least partly explains why exercise is prescribed – often in combination with other therapies – to help reduce symptoms of depression (1). This widespread, chronic and often debilitating condition is particularly common among older adults (2). To make matters worse, depression is a difficult condition to treat (3). Many people are reluctant to admit to a mental illness (4) or don’t respond well to treatment with medication (5). People who do not receive adequate treatment for depression are at increased risk of other health problems (such as heart disease), and can suffer from lowered quality of life (2;6). Searching for solutions, researchers conducted studies to find out if exercise has the same depression-fighting benefits for older adults. Eighteen of those studies, involving more than 1,000 older adults with depression, were part ofasystematic review(7). Participants engaged in various types of exercise – mostly in a supervised setting – in programs that lasted between six and 24 weeks. Their before and after depression “scores,” were compared with those ofcontrol groupswho did not take part in the exercise programs (although some studies included an equal amount of social interaction) and received the usual care. Exercise was shown to have a ‘moderate’ effect in helping to combat depression in the study participants. That’s encouraging and supports recommendations for making exercise part of the treatment plans for older adults diagnosed with depression, or who are at risk of depression. According to the evidence, all types of exercise are beneficial but “alternative” programs, such as Tai Chi and Qi Gong, were found to be most effective. The review authors suggest that may be due to the emphasis on both the body and mind through slow, controlled movements, meditation, breathing and relaxation techniques. Several other studies have demonstrated similar findings. For example,asystematic reviewof fourrandomized controlled trialsfound that older adults who took part in Tai Chi sessions on a regular basis reported significant decreases in depression symptoms (8). Tai Chi is a particularly good exercise for older adults as there is minimal risk and it is suitable for those with limited mobility and/or medical conditions that prevent them from engaging in more demanding physical activities (8). Another morerecentsystematic reviewof 33randomized controlled trialsfound that resistance training (a type of exercise meant to increase strength) led to significant decreases in symptoms of depression. It did not matter how much resistance training a person did, how healthy they were, or how much their strength improved—depressive symptoms were reduced regardless (9). Depression can have severe consequences for older adults and better ways to diagnose and treat the disorder are urgently needed. Though it may not provide a cure, exercise can be recommended as an easy and safe addition to depression treatment – with few negative side effects and many additional benefits – to help reduce depression symptoms and promote a healthier outlook. Move it (slowly) or lose it: Tai Chi improves the mind as well as the body']"
280,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/07/11/weeding-out-the-truth-cannabis-based-medications-for-cancer-patients,11 July 2016,Weeding out the truth: Cannabis-based medications for cancer patients,"['Cannabis – more commonly known as marijuana – continues to be a ‘smoking’ hot topic of discussion. The controversy over its legalization, production, use and distribution may be trending now but cannabis itself is far from being a new phenomenon. In the 1980s, cannabinoids – active chemicals found in cannabis – were approved for medical purposes such as treating the nausea and vomiting associated with chemotherapy (1). Up to 75% of cancer patients experience these symptoms (2) which are considered to be the most upsetting and stressful side effect of chemotherapy treatment (3). But are cannabinoids any better than conventional anti-sickness medications? Or will they cause yet another set of worrisome side effects? To get clarity about the highs and lows of cannabis-based medication,a recentsystematic reviewanalyzed the results of 23randomized controlled trialsinvolving people with moderate to severe nausea and vomiting while undergoing chemotherapy cancer treatment (4). The study participants were given one of two approved cannabinoids – nabilone and dronabinol – and monitored to see whether the medication effectively controlled nausea and/or vomiting in the short term (within 24 hours of chemotherapy) and in the longer term (more than 24 hours after treatment). The results were compared patients who received a placebo as well as with patients who received conventional anti-sickness medication. Cannabinoids did help control nausea and vomiting for people receiving chemotherapy and appeared to be just as effective as conventional anti-sickness medications, which means they may be a good alternative for people who don’t benefit from traditional drugs. However there is a greater chance of side effects – some of the participants taking cannabinoids reported feeling “high”: dizzy, disoriented, sedated or uneasy. Despite that, in trials where participants were able to take and compare cannabinoids and conventional drugs, the majority preferred the cannabis-based medication. The review authors do note that the comparison to conventional drugs might not reflect current chemotherapy treatment options which have improved in the meantime. The review hints at the potential benefits of cannabis-based drug therapies but more research is urgently needed, particularly in light of regulatory changes in Canada giving eligible patients access to “medical marijuana.” Meanwhile, more high quality studies will help us know whether cannabis and cannabis-based medications truly are preferable to the drugs we have now, or whether it’s another instance of the grass being greener on the other side.']"
281,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/07/05/back-pain-try-exercise,5 July 2016,Back pain? Try exercise!,"['When your back hurts it can put a damper on your whole world. It’s hard to relax and you don’t want to move any more than necessary for fear of making the back pain worse. As for exercise – this is one time you feel completely justified in skipping your workout. But before you retire to the couch with your hot water bottle, you should know that exercise may actually help get you relief from persistent back pain. Low back pain is such a common health problem, it’s a load most of us will bear in adulthood.\xa0 In fact, it is estimated that as many as 70% of adults suffer from this chronic condition (1;2). We know there are many contributing factors: age, physical fitness and general health, occupational requirements (e.g. heavy lifting and/or repetitive movements), stress and anxiety levels\xa0(2), but there is much we don’t understand about who will be affected, or when, or by what degree. When back pain strikes, treatment options are limited and often aren’t very effective in providing adequate relief (3). Exercise therapy for relief of low back pain isn’t a new concept; it’s consistently recommended based on studies that show it helps improve physical function (strength, flexibility and range of motion) and reduces pain, at least to a small degree (4-8). But what works best? Are some exercises more effective than others when it comes to relief of low back pain? Asystematic reviewof 45randomized controlled trialsprovides some answers (8). The studies involved 4,462 adults between the ages of 30 and 62 who had low back pain. They participated in one of four different categories of exercise programs: coordination/stabilization – focusing on balance and agility strength/resistance – targeting major muscle groups cardio-respiratory – aerobic and continuous motion combined exercises (with more than one component – eg. strengthening, stretching and aerobic training) The exercise programs lasted from one and a half to 18 weeks, after which participants’ pain scores were compared with those incontrol groupwho carried on with their usual activities or received other types of therapy for their back pain. Evidence from the review confirms that exercise is good for people with bad backs, however not all exercises are equal when it comes to reducing pain. Strength and resistance training appear to be the most effective with participants reporting “medium” improvement, followed by coordination/stabilization exercises that reduced pain by a small amount. Cardio exercises and combined exercises had little significant impact on pain levels (8). While exercise may not completely relieve your back problems, it is a non-surgical, drug free and low cost therapy that may help ease your pain and discomfort and improve your range of motion. Strengthen your muscles with elastic resistance bands Yoga relieves the pain and disability associated with low back pain 5 Strengthening exercises for lower back pain Talk to your doctor or physiotherapist about the best exercises for your abilities.']"
282,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/06/28/the-shingles-vaccine-should-you-get-it,28 June 2016,The shingles vaccine: Should you get it?,"['If you’re lucky, the only “shingles” you need to concern yourself with are the ones on the roof of your home. But if you’re among the many to have experienced this medical condition, you know only too well how much pain, discomfort and distress it can cause. Shingles is the common name forherpes zoster, which is caused by the same virus responsible for chicken pox (1). Anyone who has had chicken pox (usually as a child) is at risk of developing shingles because the varicella virus can stay “asleep” in the body for decades before becoming active again and causing more grief – generally in the form of an itchy, blistering and often excruciating rash on one side of the body or face (1). The infection usually heals within two to four weeks (2) but the pain can last much longer, and in rare cases can cause severe and permanent damage including blindness (3). Older adults and others with weakened immune systems are particularly vulnerable and the risk of getting shingles increases with age (4). Unlike chicken pox, shingles can strike more than once and as Dr. Mark Loeb - a professor in the Department of Pathology and Molecular Medicine at McMaster University - points out, another complication can be even more worrisome. ""Postherpetic neuralgia” can affect up to one in three people with shingles and usually occurs up to a month after the rash appears. As Dr. Loeb describes, it can range “from mild to really excruciating pain after the rash has resolved and can persist for weeks, months, even several years. This pain can disrupt sleep, work or activities of daily living."" What can you do to protect yourself? At the moment, there is no way to completely prevent the virus from attacking, however a single-dose vaccine is available that will significantly reduce your risk. Thirteen studies were included inasystematic reviewassessing the effectiveness of the vaccine. Participants – all healthy adults over the age of 60 – were given either the vaccine or aplaceboand monitored to see if they developed shingles as well as any longer-term nerve damage (5). The evidence shows that those receiving the vaccine were 51% less likely to get shingles and 67% less likely to get postherpetic neuralgia than those who didn’t. As it’s a ‘live’ vaccine, side effects may include redness and itching, usually where the vaccine was injected, but most people tolerate the vaccine well with minimal side effects (5). So should you get the shot? “The bottom line is you can get excruciating pain that can linger for a long time, and there is a way to help prevent it,” Dr. Loeb says. “The shingles vaccine has a proven track record, is safe, effective and well tolerated. For people aged 60 and over, I would recommend it.” The good news doesn’t end there! The review mentioned above also included trials involving a newer vaccine that showed some promising early results—the potential to cut the risk of getting shingles by more than 90% (5). This two-dose vaccine is now available in Canada (6), and suggestions that it could be superior to the original single-dose shingles shot are supported by a recentlypublishedsystematic review(7). However, with greater effectiveness may come a higher risk of side effects—such as swelling—at the area the vaccine is injected. Seeing as this vaccine is newer, more research is needed to get a better picture of how it stacks up against the original shingles vaccine in terms of safety, impact on other shingles-related outcomes, cost-effectiveness, and more (7). Talk to your health care provider about your options for vaccination against shingles. As someone who has already had shingles twice, retired Hamilton, Ontario resident Jean also recommends the vaccine (at the time only the single-dose vaccine was available). Although she noticed the symptoms in time to get medication and avoid the worst of the rash and pain, she is surprised by how quickly the symptoms appeared and spread. The first instance occurred about four years ago. “I was taking a shower and noticed a four inch red mark that swooped down my back in a crescent shape – as if the water had scalded that area.” That experience prompted Jean to act immediately when she saw another spot starting to form. Shortly after that episode she decided to get the vaccine, but recognizes that without a drug plan, some people might hesitate due to the cost. Fortunately, thevaccine is now free for eligible adults ages 65-70 in Ontario. All in all, she believes she did the right thing, especially after learning about severe cases in which people got shingles in the eye or tongue. “If it reduces my chance of having problems in the future, then it’s worth it. I knew that the vaccine was not a guarantee that I would never get shingles, but in my case it certainly made sense to get it!”']"
283,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/06/20/nurse-led-clinics-offer-support-for-people-with-heart-disease,20 June 2016,Nurse-led clinics offer support for people with heart disease,"['First, the good news: more people are surviving events like heart attacks and strokes caused by cardiovascular diseases (CVD). Although CVD remains a leading cause of death and illness world-wide, in the past 40 years the death rate from CVD has dropped dramatically in Canada, and many other countries (1,2). Now the not-so-good news: while advancement in treatment means fewer people die from a heart attack or stroke, it doesn’t necessarily mean survivors go on to lead healthy and active lives for their remaining years. Many survivors are at risk of experiencing subsequent health crises due in large part to not knowing what they need to do to recover and not being successful in maintaining the kinds of lifestyle changes that will help keep them healthy (1). A poll conducted by the Canadian Heart and Stroke Foundation in 2013 of more than 2,000 heart attack and stroke survivors found that many find it difficult to make and maintain important changes such as getting enough physical activity, managing stress and maintaining a healthy weight (1). With increasing numbers of people living with CVD (2), and millions of Canadians without a family doctor who can help them manage their chronic health conditions (3), nurse-led clinics are one way to bridge the gap between patient needs and health care resources. Canada is a world leader in implementing clinics staffed by nurses and nurse-practitioners to help ensure patients can access health and medical care that meets their needs. For example, more than 20 nurse practitioner-led clinics currently offer care throughout Ontario, and in Manitoba QuickCare clinics offer nurse-led urgent care for walk-in and after-hours patients. Nurse-led clinics deliver a comprehensive set of services including primary care, management of chronic diseases and conditions, referrals to other services, health education and promotion (4)... but do they actually benefit patient health? To address this question, twelverandomized controlled trialswere included in a recentsystematic reviewthat explored whether nurse-led clinics (in Canada, the US and the UK) help to improve health and decrease death rates among patients with heart disease (5).The studies involved close to 10,000 participants, all of whom had suffered serious heart problems including heart attacks and strokes. The study group received follow-up treatment and care at nurse-led clinics and acontrol groupreceived the usual care. Nurse-led clinics were shown to significantly reduce death rates – not only from heart disease but from all causes. They also were effective in helping patients consistently take their medications as prescribed, and in maintaining healthy lifestyle choices (eg. diet). The included studies were rated as ‘moderate quality’ and varied greatly in the types and complexity of treatment offered, the condition of the patients and the expertise of the nurses offering care. While the currently available evidence supports nurse-led clinics, the review authors suggest additional studies are needed to determine their long-term benefits as well as how best to implement nurse-led care (5). Nurse-led clinics may be your solution to getting the information, referrals and medical care that meets your needs. Check with your local health authority to learn more, including how to become a patient at a nurse-led clinic.']"
284,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/06/13/living-with-heart-failure-effective-self-care-is-key-to-coping-well,13 June 2016,Living with heart failure: Effective self-care is key to coping well,"['Any time a medical condition includes the word “failure” it’s a safe bet it’s something serious. So when people find out they have heart failure their reaction is often shock, followed by fear. Heart failure occurs when the heart becomes weak and is unable to pump enough blood to the rest of the body (1). The weakness may be the result of a previous heart related disease (e.g. a heart attack) or it could be caused by an infection, high blood pressure, toxins such as alcohol and drugs or another medical condition (1). Complications from a weak heart often result in people retaining fluid, which in turn can cause swelling in various parts of the body, as well as coughing, feeling tired and short of breath. Sometimes enough fluid collects in the lungs to cause a life-threatening condition called acute pulmonary edema (2). So yes, it’s serious. But although there’s no cure, it isn’t hopeless. People can function with the condition; currently an estimated 600,000 Canadians are living with heart failure (2). They can even enjoy a good quality of life by closely managing their medication and caring for themselves with a healthy diet and regular exercise (1). However, despite the fact that guidelines for heart failure patients includes providing information and self-care instructions (3), many people with heart failure don’t make lifestyle changes that promote heart health (4). Obviously there is a gap between the information patients are given and what they do (5;6). A recentsystematic reviewanalyzed the results of 37 studies in an effort to uncover ways of encouraging people to make important lifestyle changes and stick with them for the long term (7). The studies involved more than 1,300 heart failure patients as well as 75 caregivers to find out their general understanding of heart failure, their knowledge about self-care (including managing medication, diet, physical activity and fluids), as well as their experiences and challenges with self-care. The evidence confirms experts’ suspicions: when it comes to heart failure it’s not enough to simply give people information. They may read and have a basic understanding of the steps that need to be taken (e.g. what foods to avoid, which exercises to do, how much liquid to drink) but some people have difficulty knowing how to incorporate the recommendations into their own lives (7). A personalized, targeted approach may be a solution. For example, healthcare professionals can work with patients to develop a customized self-care plan that acknowledges how their symptoms affect them and suits their needs, abilities and preferences. Related recommendations include seeking patients’ feedback, understanding their personal experiences, offering coaching, and promoting a sense of control (8). Certain psychological strategies that aim to change negative thoughts or increase motivation and resolve conflicting feelings—such as cognitive behavioural therapy or motivational interviewing—can also be useful tools. Evidence shows that these strategies may improve self-care and health-related quality of life, in the short-term, among people with heart failure but no diagnosis of major depression or cognitive impairment (9). The use of ‘decision aids’ (tools that guide people through the process of making difficult decisions) may also be useful in putting together an effective self-care program (8). The goal is to have patients “take to heart” the messages they receive about their diagnosis and to give them the support they need to take care and take responsibility for their own health. Exercise for people with heart disease: Can health education help change behaviours? Nurse-led clinics offer support for people with heart disease']"
285,https://www.mcmasteroptimalaging.org/blog/detail/blog/2016/06/06/does-salt-really-affect-blood-pressure,6 June 2016,Does salt really affect blood pressure?,"['We are bombarded with so much information from various sources that often we hear conflicting reports about what is best for our health and well-being. It can be confusing and it can cause us to doubt everything we read, hear or ever believed! For example, for years we’ve been told to watch our salt intake to avoid high blood pressure, a worrisome condition as it puts us at greater risk for heart attacks and strokes.(1) But is cutting back on salt going to make enough of a difference? And can consuming too little salt cause other problems? That has been the focus of numerous research studies, including 34randomized controlled trialsthat were included in asystematic review.(2) The studies involved more than 3,200 people between the ages of 22 and 73. Two thirds had high blood pressure; the rest had normal blood pressure. The average reduction in salt intake was 4,400 mg per day over a minimum of four weeks. Most American adults require no more than 6,000 mg of salt per day, while certain groups like African Americans, adults 51 and over, and people with conditions like hypertension, diabetes and chronic kidney disease should reduce their daily salt intake to 4,000mg. Unfortunately, most people consume much more salt than recommended. The pre-study salt intake for the participants in the review was 7,300 to 11,700 mg – the equivalent of three to five teaspoons of salt.(2) We are right to cut back! The evidence was strong that reducing salt intake lowers blood pressure in adults, regardless of sex or ethnicity and without any adverse effects. Improvements were greatest in people with high blood pressure (systolic blood pressure decreased an average of 5.39 mm Hg and diastolic blood pressure decreased an average of 2.82 mm Hg) but notable drops were also seen in people with normal blood pressure. The research also suggests that greater reductions in salt intake will likely decrease blood pressure even further. As a result several developed countries are revising their recommended targets and adopting policies to reduce salt intake.(3) So if reducing our salt intake is a prudent course of action and one that will significantly lower our risk of heart disease and stroke, what’s the best way to do it? A less liberal use of the salt shaker will help. But the real culprit, accounting for up to 85% of our salt consumption, is processed foods. A few sausage links or slices of bacon can account for more than half your daily salt limit. Canned foods, cheeses, breads, cereals, sauces and pickles are among the many other foods that are high in sodium. It is further support for a diet high in whole, natural and fresh food.']"
